index_origin,author,time,toefl,gre_total,gre_v,gre_q,gre_aw,district,season,type,offertype,major_school_apply,major_school,gpa,graduated,gre_raw,gre_sub,extrainfo,college_apply,major_apply,college_before,major_before,cross,gpa_measure,rl,intern,research,paper,first,sci,exchange
29941,gjxwin,15,102,325,157,168,3.5, 美国,Fall,MS,Rej,EE@ECE@Cornell, 通信 @ WHU,90,,157+168+3.5,,,Cornell,EE, WHU,通信,0,100,0,0,0,0,0,0,0
29949,chr3742,15,104,316,152,164,3, 美国,Fall,MS,AD无奖,CivilEng@Purdue&UFL&SIT, 工程造价 @ NCEPU,87,,152+1643.0,,,Purdue,CivilEng, NCEPU,工程造价,0,100,0,0,0,0,1,0,0
29949,chr3742,15,104,316,152,164,3, 美国,Fall,MS,AD无奖,CivilEng@Purdue&UFL&SIT, 工程造价 @ NCEPU,87,,152+1643.0,,,UFL,CivilEng, NCEPU,工程造价,0,100,0,0,0,0,1,0,0
29949,chr3742,15,104,316,152,164,3, 美国,Fall,MS,AD无奖,CivilEng@Purdue&UFL&SIT, 工程造价 @ NCEPU,87,,152+1643.0,,,SIT,CivilEng, NCEPU,工程造价,0,100,0,0,0,0,1,0,0
29959,写轮眼duang,15,104,324,,,3.5, 美国,Fall,MS,AD无奖,ME@ME@VT, 机械设计及其自动化（英强） @ 大连理工,86.4,,324+3.5,,3一座 kth推荐,VT,ME, 大连理工,机械设计及其自动化（英强）,0,100,0,0,0,0,0,1,0
2996,邓小米,17,96,322,,,, 美国,Fall,MS,Rej,EE@UIUC, 智能电网信息工程 @ UESTC,3.82,,322,,,UIUC,EE, UESTC,智能电网信息工程,0,4,0,0,0,0,0,0,0
29961,hnxm_numb,15,100,320,,,3, 美国,Fall,MS,AD无奖,EE@Cornell, 电气工程及其自动化 @ DUT,NA,,320+3,,国奖x2,Cornell,EE, DUT,电气工程及其自动化,0,NA,0,0,0,0,0,0,0
29962,lyk1993,15,101,320,,,3, 美国,Fall,MS,AD无奖,EE@SMU, EE @ 山东师范大学,3.3,,320+3,,,SMU,EE, 山东师范大学,EE,1,4,0,1,0,0,0,0,0
29965,zhanglw,15,103,322,155,167,3, 美国,Fall,PhD,Rej,ME@Cornell, 工程力学 @ 同济,NA,,155 167 3,,,Cornell,ME, 同济,工程力学,0,NA,0,0,0,0,0,0,0
29966,xiaozhuzhu,15,105,316,,,, 美国,Fall,MS,AD无奖,CS@NEU, IoT @ ,85.3,,316（渣）,,,NEU,CS, ,IoT,0,100,0,0,0,0,0,0,0
29967,Matcha,15,104,319,,,3, 美国,Fall,MS,Rej,EE@HCI@GaTech EE@Cornell EE@UWM, EE @ ,NA,,319+3,,,UWM,EE, ,EE,1,NA,0,0,0,0,0,0,0
29975,Lauren_Zhang,15,107,GMAT 720,,,, 美国,Fall,MS,WaitingList,DataScience/Analytics@GIT, biotechnology & B.B.A @ ,3.8,,720,,,GIT,DataScience/Analytics, ,biotechnology & B.B.A,0,4,0,0,0,0,0,0,0
29977,unclemoe,15,100,316,151,165,3, 美国,Fall,MS,AD无奖,EE@Cornell University, Automation @ SEU,87.22,,151+165+3,,,Cornell University,EE, SEU,Automation,0,100,0,0,0,0,0,0,0
29979,brucexking,15,108,322,152,170,3, 美国,Fall,PhD,Offer,Bio@Texas A&M University - Corpus Christi, 海洋生物 @ 中国海洋大学,NA,,322(152+170+3),, 一个牛推+几篇方向极度匹配的已投的文章,Texas A,Bio, 中国海洋大学,海洋生物,0,NA,1,0,0,1,0,0,0
29979,brucexking,15,108,322,152,170,3, 美国,Fall,PhD,Offer,Bio@Texas A&M University - Corpus Christi, 海洋生物 @ 中国海洋大学,NA,,322(152+170+3),, 一个牛推+几篇方向极度匹配的已投的文章,M University - Corpus Christi,Bio, 中国海洋大学,海洋生物,0,NA,1,0,0,1,0,0,0
29984,unclemoe,15,100,316,151,165,3, 美国,Fall,MS,Rej,CS@Carnegie Mellon University, Automation @ SEU,87.22,,151+165+3,,,Carnegie Mellon University,CS, SEU,Automation,0,100,0,0,0,0,0,0,0
29986,unclemoe,15,100,316,151,165,3, 美国,Fall,MS,AD无奖,EE@Northeastern University, Automation @ SEU,87.22,,151+165+3,,,Northeastern University,EE, SEU,Automation,0,100,0,0,0,0,0,0,0
29988,unclemoe,15,100,316,151,165,3, 美国,Fall,MS,Rej,CS@Brown University, Automation @ SEU,87.22,,151+165+3,,,Brown University,CS, SEU,Automation,0,100,0,0,0,0,0,0,0
29991,aoisky,15,waived,无, ,,, 美国,Fall,MS,AD无奖,CS@Brown University, CS @ ,3.89,, not required,,,Brown University,CS, ,CS,1,4,0,0,0,0,0,0,0
29992,wanghwadad,15,105,323,,,, 美国,Fall,MS,AD无奖,EE@Cornell, EE @ ,3.85,,323,,,Cornell,EE, ,EE,1,4,0,0,0,0,0,0,0
29994,ysyysyysy,15,101,324,,,3, 美国,Fall,MS,Rej,EE@University of Maryland, 光信息 @ BIT,86,,324+3.0,, 无牛腿水科研建模国一,University of Maryland,EE, BIT,光信息,0,100,0,1,1,0,0,0,0
29995,喵灿灿,15,105,329,159,170,3, 美国,Fall,MS,AD无奖,EE@Rutgers, 通信工程 @ 西电,84.85,,159+170+3,, 么有。。,Rutgers,EE, 西电,通信工程,0,100,0,0,0,0,0,0,0
29996,satankissyou,15,106,322,152,170,3.5, 美国,Fall,MS,AD无奖,MIS@WUSTL圣路易斯华盛顿, 计算机 @ 西安电子科技大学,3.2,,152/170 322+3.5,,,WUSTL圣路易斯华盛顿,MIS, 西安电子科技大学,计算机,0,4,0,0,0,0,0,0,0
29997,默de途,15,102,321,153,168,3, 美国,Fall,MS,AD无奖,EE@Cornell, 光电 @ 电子科大,90.7,,153+168+3,, 无,Cornell,EE, 电子科大,光电,0,100,0,0,0,0,0,0,0
29999,hellojay,15,100,320,,,4.5, 美国,Fall,MS,AD无奖,EE@Cornell, 通信工程 @ SDU,88.51,,320+4.5,, 水项目，水论文二作两篇,Cornell,EE, SDU,通信工程,0,100,0,0,1,1,0,0,0
3000,4522wq,17,95,315,,,, 美国,Fall,MS,Offer,Stat/Biostat@stat@tulane, 应用数学 @ 渣学校,3,": 统计 @ 中国传媒大学, GPA  3.8:",315,,,tulane,Stat/Biostat, 渣学校,应用数学,0,4,0,1,1,0,0,0,0
30001,jxsdfzlc,15,98,325,155,170,3, 美国,Fall,MS,AD无奖,EE@Cornell, 通信 @ BUPT,87.97,,155+170+3.0,,,Cornell,EE, BUPT,通信,0,100,0,0,0,0,0,0,0
30004,zyh998,15,106,325,,,3.5, 欧洲,Fall,MS,AD无奖,MFE/Fin/FinMath@HEC Paris, 应数 @ TJU,90.51,,325+3.5, 裸考太差没用,,HEC Paris,MFE/Fin/FinMath, TJU,应数,0,100,0,0,0,0,0,0,0
30010,victorsterling,15,103,GMAT 730,,,5, 美国,Fall,MS,AD无奖,IEOR@University of Maryland, Physics @ HIT,80,,730+5,,,University of Maryland,IEOR, HIT,Physics,0,100,0,0,0,0,0,0,0
30012,ccty2013,15,93,322,153,169,3, 美国,Fall,PhD,Offer,CS@NCSU, CS @ BUPT,84.7,": CS @ BUPT, GPA  86.9:",153+169+3,,三段实习经历（一个IBM研究院） 5篇水文（3篇已发表）,NCSU,CS, BUPT,CS,1,100,0,1,0,0,0,0,0
30017,uaye,15,106,325,,,, 美国,Fall,MS,WaitingList,Stat/Biostat@UChicago, 数学&应用数学 @ ,93,,325,,,UChicago,Stat/Biostat, ,数学&应用数学,0,100,0,0,0,0,0,0,0
3002,空空道友,17,105,320,153,167,3, 美国,Fall,MS,AD无奖,CS@IUB 印第安纳大学伯明顿分校, CS @ ,75,,153+167+3,,,IUB 印第安纳大学伯明顿分校,CS, ,CS,1,100,0,0,0,0,0,0,0
30022,luzc,15,107,325,155,170,3.5, 加拿大,Fall,MS,Offer,CS@University of Toronto, EE @ THU,NA,": Information Design @ THU, GPA  Top 5%:","155+170,3.5",, 牛推，海外实习,University of Toronto,CS, THU,EE,0,NA,1,1,0,0,0,0,0
30023,SmileyMiley388,14,107,320,151,169,3, 美国,Fall,MS,AD小奖,Stat/Biostat@UC Berkeley, 统计 @ 南大,NA,,151+169+3,,美赛M奖，编程实习，伯克利交流（3推荐信）,UC Berkeley,Stat/Biostat, 南大,统计,0,NA,0,1,0,0,0,0,1
30024,coldrainy,15,101,325,,,3.5, 美国,Fall,MS,Rej,EE@TAMU, materials @ ,3.54,,325+3.5,,,TAMU,EE, ,materials,0,4,0,0,1,0,0,0,0
30025,chinawulele,15,88,312,142,170,3, 美国,Fall,MS,AD无奖,Math/AppliedMath@UNL, 数学与应用数学 @ 青岛大学,85,,142 170 3,,,UNL,Math/AppliedMath, 青岛大学,数学与应用数学,0,100,0,0,0,0,0,0,0
30026,晚晴。,15,100,316,153,163,, 美国,Fall,MS,AD无奖,Material@Arizona State University ASU, 高分子材料与工程 @ ,3.7,,153+163,,,Arizona State University ASU,Material, ,高分子材料与工程,0,4,0,0,0,0,0,0,0
30028,kevinkaizhou,15,98,321,,,3, 美国,Fall,MS,AD无奖,CS@UCSD, se @ nju,3.82,,321+3,,,UCSD,CS, nju,se,0,4,0,0,0,0,0,0,0
30033,cococo_o,15,110,334,164,170,3.5, 美国,Fall,MS,AD无奖,CS@ML@CMU, Maths & CS @ HKU,4.02,,164 170 3.5,,,CMU,CS, HKU,Maths & CS,0,4.3,0,0,0,0,0,0,0
30037,zcy呱呱,15,103,325,156,169,3.5, 美国,Fall,MS,Rej,Stat/Biostat@UChicago, Applied Mathematics @ XJTU,3.84,,169+156+3.5,,,UChicago,Stat/Biostat, XJTU,Applied Mathematics,0,4,0,0,0,0,0,0,0
30039,paperyfish,15,101,322,154,168,3, 美国,Fall,MS,AD无奖,EE@ECE MEng@Cornell, 信息工程 @ SEU,87.5,,154+168+3,,电子设计竞赛省一、水国创项目（和PS不match）、业内某世界500强工作不到一年,Cornell,EE, SEU,信息工程,0,100,0,1,1,0,0,0,0
3004,Thunder杰,17,101,323,156,167,3, 美国,Fall,PhD,Offer,CS@VT, 计算机 @ UESTC,3.98,,156+167+3,, 加拿大暑研，新加坡南洋理工RA，申请时一篇顶会submission,VT,CS, UESTC,计算机,0,4,0,1,1,0,0,0,0
30040,scorpiuscici,15,106,324,,,3.5, 美国,Fall,MS,Rej,Stat/Biostat@JHU, 金融数学 @ ,87,,324+3.5,,,JHU,Stat/Biostat, ,金融数学,0,100,0,0,0,0,0,0,0
30041,Coco_Yang,15,104,318,150,168,3.5, 美国,Fall,MS,Rej,CS@NEU, 软件工程 @ ,91,,"318 (V 150, Q 168)",, 无牛推，无牛科研,NEU,CS, ,软件工程,0,100,0,0,0,0,0,0,0
30049,bloomyboom,15,100,320,150,170,3, 美国,Fall,MS,AD无奖,EE@UMD, 微电 @ ,3.8,,150+170+3,,,UMD,EE, ,微电,0,4,0,0,0,0,0,0,0
3005,termi6356,17,102,311,143,168,3, 美国,Fall,MS,AD无奖,CS@ASU, 电子信息技术及仪器 @ ZJU,3.18,,143+168+3.0,,"2 年相关工作经验,不过都是小公司",ASU,CS, ZJU,电子信息技术及仪器,0,4,0,1,0,0,0,0,0
30050,limuzi0609,15,IELTS 6.5,317,147,170,3, 美国,Fall,MS,Rej,CivilEng@UCONN, 交通运输 @ bjtu,75,,147+170 3.0,,,UCONN,CivilEng, bjtu,交通运输,0,100,0,0,0,0,0,0,0
30051,albja,15,103,321,154,167,3, 美国,Fall,MS,Rej,CS@MCDS@CMU, SE @ ,89,":  @ , GPA  : ",154+167+3,, Tencent Internship,CMU,CS, ,SE,0,100,0,1,0,0,0,0,0
30052,omegaga,15,102,322,153,169,3.5, 美国,Fall,MS,Offer,CS@CMU, 计算机科学 @ 中山大学,3.8,,153+169+3.5,,,CMU,CS, 中山大学,计算机科学,0,4,0,1,1,0,0,0,0
30055,小赖、,15,99,324,156,168,3.5, 美国,Fall,MS,AD无奖,EE@UCLA, Automation @ BUAA,91.4,,156+168+3.5,, 推荐信都是本院老师，包括一个副院长；电赛国一，校内竞赛二等奖，SRTP，会议论文一篇（来得晚了，很多学校不接受update）,UCLA,EE, BUAA,Automation,0,100,0,0,0,1,0,0,0
30058,尔东威,15,97,322,,,3, 美国,Fall,MS,Rej,ME@UT-Austin, 车辆工程 @ hnu,86,,322+3.0,,,UT-Austin,ME, hnu,车辆工程,0,100,0,0,0,0,0,0,0
30060,lqt1993,15,104,332,162,170,3.5, 美国,Fall,MS,Rej,Stat/Biostat@UChicago, Stat @ RUC,3.65,,162+170+3.5,,,UChicago,Stat/Biostat, RUC,Stat,0,4,0,0,0,0,0,0,0
30061,sydneytx,15,113,326,157,169,3.5, 美国,Fall,PhD,Offer,Physics@UMN & SUNY & UC Davis, Physics @ ,3.83,,326（V157）+3.5,,2pub,UMN ,Physics, ,Physics,1,4,0,0,0,0,0,0,0
30061,sydneytx,15,113,326,157,169,3.5, 美国,Fall,PhD,Offer,Physics@UMN & SUNY & UC Davis, Physics @ ,3.83,,326（V157）+3.5,,2pub, SUNY ,Physics, ,Physics,1,4,0,0,0,0,0,0,0
30061,sydneytx,15,113,326,157,169,3.5, 美国,Fall,PhD,Offer,Physics@UMN & SUNY & UC Davis, Physics @ ,3.83,,326（V157）+3.5,,2pub, UC Davis,Physics, ,Physics,1,4,0,0,0,0,0,0,0
30063,begg930,15,102,323,,,3, 美国,Fall,MS,AD无奖,EE@USC, 信息工程 @ SJTU,87.5,,323(3.0),,,USC,EE, SJTU,信息工程,0,100,0,0,1,0,0,0,0
30069,gouber,15,87,316,148,168,3, 美国,Fall,MS,AD无奖,MIS@NEU, EE @ TJU,3,,148+168+3,,,NEU,MIS, TJU,EE,0,4,0,0,1,0,0,0,0
3007,Gallyfish2,17,108,321,151,170,, 美国,Fall,MS,AD无奖,Stat/Biostat@jhu,金融数学 @ 国内双非+英国本3+1合作,NA,,170+151,,,jhu,Stat/Biostat,国内双非+英国本3+1合作,金融数学,0,NA,0,1,1,0,0,0,0
30074,默de途,15,102,321,153,168,3, 美国,Fall,MS,Rej,EE@UCLA, 光电 @ 电子科大,90.7,,153+168+3,, 无,UCLA,EE, 电子科大,光电,0,100,0,0,0,0,0,0,0
30077,陌染清源,15,104,319,151,168,4, 美国,Fall,MS,AD无奖,CS@Vanderbilt, CS @ WHU 武汉大学,3.65,,V 151 Q 168 AW 4,, 两个月短期实习,Vanderbilt,CS, WHU 武汉大学,CS,1,4,0,1,0,0,0,0,0
30079,lynn710,15,105,316,151,165,3, 美国,Fall,PhD,Rej,Stat/Biostat@Biostatistics@UC Berkeley, 医学相关 @ ,3.6,": 医学相关 @ , GPA  3.9/4.0: 海外","V: 151, Q: 165; AW=3.0",, 不算牛推，国外professor三封强推。一篇SCI一作，一篇N作，两篇在审，四个会议presentation。半年海外全职RA工作经历。,UC Berkeley,Stat/Biostat, ,医学相关,0,4,0,1,0,1,1,1,0
30083,Sailflying,15,97,320,151,169,3, 美国,Fall,MS,AD无奖,EE@Rutgers University, 测控 @ BJTU,NA,,151+169+3,,,Rutgers University,EE, BJTU,测控,0,NA,0,0,0,0,0,0,0
30086,darkestkun,15,94,321,153,168,3, 美国,Fall,MS,AD无奖,Stat/Biostat@UC Berkeley, 数应 @ 浙大,NA,,153+168+3.0,,,UC Berkeley,Stat/Biostat, 浙大,数应,0,NA,0,0,0,0,0,0,0
3009,greenmoon55,17,106,325,157,168,3.5, 美国,Fall,MS,AD无奖,CS@Stony Brook, SE @ Tongji,87,,157 168 3.5,,,Stony Brook,CS, Tongji,SE,0,100,0,1,1,0,0,0,0
30093,alex1256,15,102,319,,,, 美国,Fall,MS,Rej,CS@CS@UCSC, Information Engineering @ SEU,90.55,,319,,无牛推，2海水推，一年EE实验室项目，无paper，交流一学期修了些CS的课,UCSC,CS, SEU,Information Engineering,0,100,0,0,1,0,-1,-1,1
30095,落在地球,15,106,325,157,168,3.5, 美国,Fall,PhD,Offer,EE@UT Austin, 微电子 @ FDU,4,,157+168+3.5,, 无牛腿,UT Austin,EE, FDU,微电子,0,4,0,0,0,0,1,1,0
30098,adadadada15fall,15,110,329,,,3.5, 美国,Fall,MS,Rej,Stat/Biostat@UChicago, math @ ,3.7,,329+3.5,,,UChicago,Stat/Biostat, ,math,0,4,0,0,0,0,0,0,0
30099,scorpiuscici,15,106,324,,,3.5, 美国,Fall,MS,Rej,Stat/Biostat@university of Chicago, 金融数学 @ ,87,,324+3.5,,,university of Chicago,Stat/Biostat, ,金融数学,0,100,0,0,0,0,0,0,0
30105,woshiamy,15,waived,318,150,168,3.5, 美国,Fall,MS,WaitingList,Stat/Biostat@University of Chicago, Bioinformatics @ ,3.86,": Biochemistry @ , GPA  3.5: 海外",150+168+3.5,,,University of Chicago,Stat/Biostat, ,Bioinformatics,0,4,0,0,0,0,0,0,0
30106,dxhg5211,15,106,1500,700,800,3.5, 美国,Fall,MS,AD无奖,EE@Cornell, EE @ ,3.73,,700+800+3.5,,,Cornell,EE, ,EE,1,4,0,0,0,0,0,0,0
30108,lyburke,15,101,319,151,168,3, 美国,Fall,MS,AD无奖,CE@Syracuse University, 自动化 @ ,3.3,,151+168+3.0,,,Syracuse University,CE, ,自动化,0,4,0,0,0,0,0,0,0
30109,Charlotte.J,15,110,325,155,170,3.5, 美国,Fall,混合,Rej,Stat/Biostat@UChicago, 应数 @ RUC,3.4,,155+170+3.5,,,UChicago,Stat/Biostat, RUC,应数,0,4,0,1,0,0,0,0,0
30115,breezet,15,108,328,158,170,3, 美国,Fall,MS,AD无奖,CS@MCDS@CMU, EE @ 清华大学,90.3,,V158Q170+AW3.0,, 伯克利一封，腾讯工作一封，清华一封,CMU,CS, 清华大学,EE,0,100,0,1,0,0,0,0,0
30123,yucheyang2,15,104,322,152,170,4, 美国,Fall,MS,Rej,CS@MCDS@CMU, Information Engineering @ City University of Hong Kong,3.96,,152+170+4.0,,,CMU,CS, City University of Hong Kong,Information Engineering,0,4,0,0,0,0,0,0,0
30127,snooze,15,108,320,150,170,3, 美国,Fall,MS,AD无奖,CS@UCSD, 计算机科学与技术 @ 东南大学,87,,150+170+3.0,,,UCSD,CS, 东南大学,计算机科学与技术,0,100,0,0,0,0,0,0,0
30128,dxhg5211,15,106,1500,700,800,3.5, 美国,Fall,MS,Rej,EE@Yale, EE @ CUHK,3.74,,700+800+3.5,,,Yale,EE, CUHK,EE,1,4,0,0,0,0,0,0,0
30129,jupiter88,15,99,321,151,170,3, 美国,Fall,MS,AD无奖,EE@UMD, ee @ xjtu,86.5,,151+170+3,,,UMD,EE, xjtu,ee,0,100,0,0,0,0,0,0,0
30130,409661331,15,IELTS 6.5,322,152,170,3, 美国,Fall,MS,AD无奖,CS@CS(Computer Security)@USC, Information Security @ BUPT,NA,,322,,,USC,CS, BUPT,Information Security,0,96,0,0,0,0,0,0,0
30134,entropyendless,15,106,321,,,, 美国,Fall,PhD,Offer,Chem/CEng@UCLA, 化学 @ 南京大学,3.73,,321,,不知道我们院长算不算牛推，其他的老师也就一般般，实验室大老板没给我推，3篇paper 二作三作这样，但是是自己全程动手参与并完成的，SOP的research写的非常详细。,UCLA,Chem/CEng, 南京大学,化学,0,4,0,0,1,1,0,0,0
30135,wgq10001,15,waived,317,147,170,3.5, 美国,Fall,MS,AD无奖,Stat/Biostat@JHU, Math @ UMD,3.98,,147+170+3.5,,3 papers SCI（全是二作）,JHU,Stat/Biostat, UMD,Math,0,4,0,0,0,1,0,1,0
30136,messyji,15,101,319,,,, 美国,Fall,MS,Rej,CS@CMU, CS @ BIT,87.3,,319,,,CMU,CS, BIT,CS,1,100,0,0,0,0,0,0,0
30137,ssgdla,15,waived,325,,,3.5, 美国,Fall,PhD,AD无奖,Material@Missouri S&T, Materials @ USTB,3.3,": EE @ UFlorida, GPA  3.61: 海外",325+3.5,, 没论文没牛腿的小白,Missouri S,Material, USTB,Materials,0,4,0,0,0,0,-1,-1,0
30137,ssgdla,15,waived,325,,,3.5, 美国,Fall,PhD,AD无奖,Material@Missouri S&T, Materials @ USTB,3.3,": EE @ UFlorida, GPA  3.61: 海外",325+3.5,, 没论文没牛腿的小白,T,Material, USTB,Materials,0,4,0,0,0,0,-1,-1,0
30140,fengfeifei,15,101,321,,,3.5, 美国,Fall,MS,Rej,EE@UCLA,  @ BIT,89.15,,321+3.5,,,UCLA,EE, BIT,,0,100,0,0,0,0,0,0,0
30141,JoyForce,15,98,317,150,167,3, 美国,Spring,MS,AD无奖,CS@UW-Tacoma, 自动化 @ 南开大学,3.54,": 双控 @ 南开大学, GPA  3.58:",150+167+3,, 在微软中国做软件开发大约两年，做搜索引擎里的数据挖掘工作,UW-Tacoma,CS, 南开大学,自动化,0,4,0,1,0,0,0,0,0
30143,宝儿,15,102,321,151,170,3, 美国,Fall,MS,Rej,EE@UCLA,  @ TJU,3.77,,151+170+3,,,UCLA,EE, TJU,,0,4,0,0,1,0,0,0,0
30154,gc1993114,15,109,323,154,169,3, 美国,Fall,MS,Rej,CS@CMU, 信息安全 @ SJTU,86.7,,154+169+3,, Australia学期交换水科研＋SJTU科研水实习＋任课老师推荐,CMU,CS, SJTU,信息安全,0,100,0,1,1,0,0,0,1
30155,jjtianyang,15,105,323,153,170,3, 美国,Fall,PhD,Rej,CS@Stanford, 自动化 @ 哈尔滨工业大学,94.98,,153+170+3.0,,,Stanford,CS, 哈尔滨工业大学,自动化,0,100,1,0,0,0,0,0,0
30159,whdawn,15,100,321,,,3, 美国,Fall,MS,Rej,CS@CMU, EE @ CQU,89,,321 + 3,, 一封加拿大副教授强推,CMU,CS, CQU,EE,0,100,1,1,1,0,0,0,0
30160,yhfyhf,15,102,319,,,, 美国,Fall,MS,AD无奖,CS@USC, EE @ 西安电子科技大学,87,,319,,,USC,CS, 西安电子科技大学,EE,0,100,0,1,0,0,0,0,0
30161,yougmark,15,100,318,150,168,3, 美国,Fall,MS,AD无奖,CS@USC, 软件工程 @ 同济,4.54,,150+168+3,,,USC,CS, 同济,软件工程,0,5,0,0,0,0,0,0,0
30162,singku,15,92,311,,,, 美国,Fall,MS,AD小奖,CS@NYU-POLY , CS @ WHUT,3.32,": CS @ HUST, GPA  3.29:",311,,,NYU-POLY ,CS, WHUT,CS,1,4,0,1,0,0,0,0,0
30165,bryanjhy,15,104,320,152,168,3, 美国,Fall,MS,AD小奖,Math/AppliedMath@Wake Forest University, Applied Math @ scu,88,,152+168+3.0,90%, 水科研若干,Wake Forest University,Math/AppliedMath, scu,Applied Math,0,100,0,0,1,0,0,0,0
3017,ncxu95,17,99,319,,,, 美国,Fall,MS,AD无奖,CE@nwu, ee @ ,3.6,,319,, none,nwu,CE, ,ee,0,4,0,0,0,0,0,0,0
30174,nolan494,15,109,326,156,170,3, 美国,Fall,MS,AD无奖,MFE/Fin/FinMath@MSQF@Fordham,CS (海本) + Math(Top15 211) @ 海本 + 本科Top15 211,NA,,156 + 170 + 3,,水实习*2，相关毕设,Fordham,MFE/Fin/FinMath,海本 + 本科Top15 211,CS (海本) + Math(Top15 211),0,NA,0,1,0,0,0,0,0
30176,jerryyangyuqing,15,98,318,,,3, 美国,Fall,MS,AD无奖,Envir@CMU, 环境工程 @ ,3.4,,318+3,, 无,CMU,Envir, ,环境工程,0,4,0,0,0,0,0,0,0
30185,Sailflying,15,97,320,151,169,3, 美国,Fall,MS,Rej,EE@WPI, 测控 @ BJTU,NA,,151/169/3,,,WPI,EE, BJTU,测控,0,NA,0,0,0,0,0,0,0
30187,小蝈蝈,15,109,327,157,170,3.5, 美国,Fall,MS,AD无奖,EE@UW-Madison, 通信工程 @ SDU,86.76,,157+170+3.5,, 水论文,UW-Madison,EE, SDU,通信工程,0,100,0,0,0,1,1,0,0
30188,jupiter88,15,99,321,151,170,3, 美国,Fall,MS,AD无奖,EE@Pitts, 电气 @ xjtu,86.5,,151+170+3,,,Pitts,EE, xjtu,电气,0,100,0,0,0,0,0,0,0
30193,begg930,15,104,323,,,3, 美国,Fall,MS,Rej,CS@MCDS&MSCS@CMU, EE @ SJTU,87.5,,323(3.0),,,CMU,CS, SJTU,EE,0,100,0,0,1,0,0,0,0
30197,tiffjiann,15,95,318,150,168,3, 美国,Fall,MS,AD无奖,DataScience/Analytics@UConn, EE @ ,3.57,": EE @ , GPA  4/4:",150+168+AWA 3.0,, 無牛推,UConn,DataScience/Analytics, ,EE,0,4,0,0,0,0,0,0,0
30200,yijingru,15,94,315,,,3, 美国,Fall,PhD,AD无奖,EE@UIC&Northeastern, 电子信息工程 @ ,NA,": 生物医学工程 @ , GPA  : ",315+3,,,UIC,EE, ,电子信息工程,0,NA,0,0,0,0,1,1,0
30200,yijingru,15,94,315,,,3, 美国,Fall,PhD,AD无奖,EE@UIC&Northeastern, 电子信息工程 @ ,NA,": 生物医学工程 @ , GPA  : ",315+3,,,Northeastern,EE, ,电子信息工程,0,NA,0,0,0,0,1,1,0
30204,lsyzju,15,102,320,,,4, 美国,Fall,MS,AD无奖,CE@UCSD, 信息与通信工程 @ ZJU,86.74,,320+4,,,UCSD,CE, ZJU,信息与通信工程,0,100,0,0,0,0,0,0,0
30210,kathychang7,15,98,,143,165,3, 美国,Fall,MS,AD无奖,Envir@UCD, hydrology& water resources engineering @ ,85,,308(143+165)+3,,,UCD,Envir, ,hydrology& water resources engineering,0,100,0,0,0,0,0,0,0
30213,JimmyZhuang,15,102,323,155,168,3, 美国,Fall,MS,AD无奖,EE@Columbia University, EE @ ,3.7,,155+168+3,, 无牛推,Columbia University,EE, ,EE,1,4,0,0,0,0,0,0,0
30236,alphard,15,100,327,157,170,3, 美国,Fall,MS,AD无奖,CS@Uva, 计算机 @ 哈工大,NA,,157+170+3,,,Uva,CS, 哈工大,计算机,0,NA,0,0,0,0,0,0,0
30237,zyc262626,15,106,1400,600,800,, 美国,Fall,MS,Rej,CS@CS@Brown, EE @ PKU,3.17,,600+800,, 一年半日本工作经验,Brown,CS, PKU,EE,0,4,0,1,0,0,0,0,0
3024,DeepLearning,17,108,326,156,170,4, 美国,Fall,MS,AD无奖,CS@UCLA, GIS @ PKU,NA,,156+170+4,, Double Major in CS,UCLA,CS, PKU,GIS,0,NA,0,0,0,0,0,0,0
30241,zcrunsun,15,111,328,158,170,4, 美国,Fall,MS,AD无奖,CS@CMU,MIS @ TOP 5,3.89,,158+170+4,,,CMU,CS,TOP 5,MIS,0,4,0,0,0,0,0,0,0
30245,chrisVoid,15,100,320,,,, 美国,Fall,MS,Rej,CS@MCDS@CMU, CE @ SYSU,3.5,,320,,,CMU,CS, SYSU,CE,0,4,0,0,0,0,0,0,0
30253,acsalu,15,106,324,154,170,4, 美国,Fall,MS,AD无奖,MIS@UMich, 電機輔修心理 @ 台大,3.97,,324 (V154/Q170) + AW 4.0,,1yr HCI研究經驗，1yr 交互設計實習經驗@Yahoo，無publication,UMich,MIS, 台大,電機輔修心理,0,4,0,0,0,0,0,0,0
30259,teyin,15,99,317,152,165,3, 美国,Fall,MS,Rej,ME@UT-Austin, Mechatronic Engineering @ ZJU,3.9,,152+165+3.0,, UT-Austin暑期科研,UT-Austin,ME, ZJU,Mechatronic Engineering,0,4,0,0,1,0,0,0,0
30260,songty11,15,105,320,150,170,3, 美国,Fall,MS,Rej,CS@CMU,  @ thu,3.64,,150+170+3,,,CMU,CS, thu,,0,4,0,0,0,0,0,0,0
30262,zyc262626,15,106,1400,600,800,, 美国,Fall,MS,Rej,CS@MCDS@CMU, EE @ PKU,3.17,,600+800,, 一年半日本工作经验,CMU,CS, PKU,EE,0,4,0,1,0,0,0,0,0
30265,luvlybee,15,98,315,,,3, 美国,Fall,MS,Rej,EE@EE@UMD, 通信工程 @ ,3.66,,315+3,,,UMD,EE, ,通信工程,0,4,0,0,0,0,0,0,0
